source,class,covered,missed,percent,passed
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/APIEndpointRepository.java,org/openmetadata/service/jdbi3/APIEndpointRepository$APIEndpointUpdater,81,33,71.05263157894737,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/APIServiceRepository.java,org/openmetadata/service/jdbi3/APIServiceRepository,13,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/AnnouncementRepository.java,org/openmetadata/service/jdbi3/AnnouncementRepository,101,59,63.125,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/AnnouncementRepository.java,org/openmetadata/service/jdbi3/AnnouncementRepository$AnnouncementUpdater,14,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/AppMarketPlaceRepository.java,org/openmetadata/service/jdbi3/AppMarketPlaceRepository,17,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/AppRepository.java,org/openmetadata/service/jdbi3/AppRepository,205,126,61.933534743202415,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/AppRepository.java,org/openmetadata/service/jdbi3/AppRepository$AppUpdater,21,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/AuditReportRepository.java,org/openmetadata/service/jdbi3/AuditReportRepository,10,7,58.8235294117647,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/AuditReportRepository.java,org/openmetadata/service/jdbi3/AuditReportRepository$AuditReportUpdater,0,34,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/BotRepository.java,org/openmetadata/service/jdbi3/BotRepository,42,10,80.76923076923077,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/BotRepository.java,org/openmetadata/service/jdbi3/BotRepository$BotUpdater,19,1,95.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ChartRepository.java,org/openmetadata/service/jdbi3/ChartRepository,149,10,93.71069182389937,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ChartRepository.java,org/openmetadata/service/jdbi3/ChartRepository$ChartUpdater,36,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ClassificationRepository.java,org/openmetadata/service/jdbi3/ClassificationRepository,98,71,57.98816568047337,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ClassificationRepository.java,org/openmetadata/service/jdbi3/ClassificationRepository$ClassificationCsv,77,12,86.51685393258427,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ClassificationRepository.java,org/openmetadata/service/jdbi3/ClassificationRepository$ClassificationUpdater,78,6,92.85714285714286,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ClassificationRepository.java,org/openmetadata/service/jdbi3/ClassificationRepository$TagLabelMapper,0,5,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ColumnRepository.java,org/openmetadata/service/jdbi3/ColumnRepository,312,253,55.2212389380531,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ContainerRepository.java,org/openmetadata/service/jdbi3/ContainerRepository,387,106,78.49898580121703,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ContainerRepository.java,org/openmetadata/service/jdbi3/ContainerRepository$ContainerUpdater,141,8,94.63087248322148,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ContextFileContentRepository.java,org/openmetadata/service/jdbi3/ContextFileContentRepository,8,27,22.857142857142858,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ContextFileContentRepository.java,org/openmetadata/service/jdbi3/ContextFileContentRepository$ContextFileContentUpdater,0,21,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ContextFileRepository.java,org/openmetadata/service/jdbi3/ContextFileRepository,16,224,6.666666666666667,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ContextFileRepository.java,org/openmetadata/service/jdbi3/ContextFileRepository$ContextFileUpdater,0,40,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ContextFileRepository.java,org/openmetadata/service/jdbi3/ContextFileRepository$UpdatedAtCursor,0,1,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ContextMemoryRepository.java,org/openmetadata/service/jdbi3/ContextMemoryRepository,229,55,80.63380281690141,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/ContextMemoryRepository.java,org/openmetadata/service/jdbi3/ContextMemoryRepository$ContextMemoryUpdater,78,4,95.1219512195122,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityExtensionDAO,8,12,40.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipCount,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipCount$EntityRelationshipCountBuilder,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipDAO,100,8,92.5925925925926,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipDAO$FromRelationshipMapper,6,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipDAO$RelationTypeUsageCountMapper,12,1,92.3076923076923,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipDAO$RelationshipObjectMapper,10,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipDAO$RelationshipWithTypeObjectMapper,11,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipDAO$ToRelationshipCountMapper,5,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipDAO$ToRelationshipMapper,6,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipObject,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipObject$EntityRelationshipObjectBuilder,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipRecord,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityRelationshipRecord$EntityRelationshipRecordBuilder,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$EntityVersionPair,4,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$ExtensionMapper,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$ExtensionRecord,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$ExtensionRecordWithId,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$ExtensionRecordWithIdMapper,5,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$ExtensionWithIdAndSchemaObject,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$ExtensionWithIdAndSchemaObject$ExtensionWithIdAndSchemaObjectBuilder,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$ExtensionWithIdAndSchemaRowMapper,1,5,16.666666666666668,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$FieldRelationshipDAO,21,4,84.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$FieldRelationshipDAO$FieldRelationShipMapper,1,1,50.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$FieldRelationshipDAO$FieldRelationship,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$FieldRelationshipDAO$FromFieldMapper,0,2,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$FieldRelationshipDAO$ToFieldMapper,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$OntologyRelationshipRow,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$QueryList,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$QueryList$QueryListBuilder,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$ReportDataRow,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/CoreRelationshipDAOs.java,org/openmetadata/service/jdbi3/CoreRelationshipDAOs$ReportDataRow$ReportDataRowBuilder,0,0,,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DashboardDataModelRepository.java,org/openmetadata/service/jdbi3/DashboardDataModelRepository,108,87,55.38461538461539,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DashboardDataModelRepository.java,org/openmetadata/service/jdbi3/DashboardDataModelRepository$DataModelUpdater,24,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DashboardRepository.java,org/openmetadata/service/jdbi3/DashboardRepository,338,52,86.66666666666667,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DashboardRepository.java,org/openmetadata/service/jdbi3/DashboardRepository$DashboardUpdater,35,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DashboardServiceRepository.java,org/openmetadata/service/jdbi3/DashboardServiceRepository,14,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DataContractRepository.java,org/openmetadata/service/jdbi3/DataContractRepository,551,304,64.44444444444444,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DataContractRepository.java,org/openmetadata/service/jdbi3/DataContractRepository$DataContractUpdater,81,1,98.78048780487805,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DataContractRepository.java,org/openmetadata/service/jdbi3/DataContractRepository$SchemaValidationResult,3,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DataInsightChartRepository.java,org/openmetadata/service/jdbi3/DataInsightChartRepository,22,13,62.857142857142854,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DataInsightSystemChartRepository.java,org/openmetadata/service/jdbi3/DataInsightSystemChartRepository,71,386,15.536105032822757,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DataInsightSystemChartRepository.java,org/openmetadata/service/jdbi3/DataInsightSystemChartRepository$StreamingSession,0,34,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DataProductRepository.java,org/openmetadata/service/jdbi3/DataProductRepository,429,129,76.88172043010752,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DataProductRepository.java,org/openmetadata/service/jdbi3/DataProductRepository$DataProductUpdater,177,5,97.25274725274726,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DatabaseRepository.java,org/openmetadata/service/jdbi3/DatabaseRepository,167,98,63.0188679245283,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DatabaseRepository.java,org/openmetadata/service/jdbi3/DatabaseRepository$DatabaseCsv,125,21,85.61643835616438,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DatabaseRepository.java,org/openmetadata/service/jdbi3/DatabaseRepository$DatabaseUpdater,18,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DatabaseSchemaRepository.java,org/openmetadata/service/jdbi3/DatabaseSchemaRepository,363,46,88.75305623471883,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DatabaseSchemaRepository.java,org/openmetadata/service/jdbi3/DatabaseSchemaRepository$DatabaseSchemaCsv,102,35,74.45255474452554,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DatabaseSchemaRepository.java,org/openmetadata/service/jdbi3/DatabaseSchemaRepository$DatabaseSchemaUpdater,18,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DatabaseServiceRepository.java,org/openmetadata/service/jdbi3/DatabaseServiceRepository,30,2,93.75,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DatabaseServiceRepository.java,org/openmetadata/service/jdbi3/DatabaseServiceRepository$DatabaseServiceCsv,144,64,69.23076923076923,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DirectoryRepository.java,org/openmetadata/service/jdbi3/DirectoryRepository,190,88,68.34532374100719,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DirectoryRepository.java,org/openmetadata/service/jdbi3/DirectoryRepository$DirectoryCsv,0,98,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DirectoryRepository.java,org/openmetadata/service/jdbi3/DirectoryRepository$DirectoryUpdater,0,36,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DocumentRepository.java,org/openmetadata/service/jdbi3/DocumentRepository,44,12,78.57142857142857,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DocumentRepository.java,org/openmetadata/service/jdbi3/DocumentRepository$DocumentUpdater,12,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DomainRepository.java,org/openmetadata/service/jdbi3/DomainRepository,416,91,82.05128205128206,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DomainRepository.java,org/openmetadata/service/jdbi3/DomainRepository$DomainHardDeleteContext,5,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DomainRepository.java,org/openmetadata/service/jdbi3/DomainRepository$DomainUpdater,86,2,97.72727272727273,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DomainRepository.java,org/openmetadata/service/jdbi3/DomainRepository$RetainedDataProductCascadePlan,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DriveServiceRepository.java,org/openmetadata/service/jdbi3/DriveServiceRepository,14,18,43.75,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/DriveServiceRepository.java,org/openmetadata/service/jdbi3/DriveServiceRepository$DriveServiceCsv,0,85,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO,152,87,63.59832635983263,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$CursorRow,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$CursorRowMapper,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$EntityIdFqnPair,4,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$EntityIdFqnPairMapper,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$EntityIdJsonPair,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$EntityIdJsonPairMapper,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$EntityNameColumnHashJsonPair,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$EntityNameColumnHashJsonPairMapper,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$EntityReferenceRow,9,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$EntityReferenceRowMapper,8,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$ServiceTypeCount,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityDAO.java,org/openmetadata/service/jdbi3/EntityDAO$ServiceTypeCountRowMapper,2,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EntityTimeSeriesRepository.java,org/openmetadata/service/jdbi3/EntityTimeSeriesRepository,257,82,75.81120943952803,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EventSubscriptionRepository.java,org/openmetadata/service/jdbi3/EventSubscriptionRepository,78,34,69.64285714285714,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/EventSubscriptionRepository.java,org/openmetadata/service/jdbi3/EventSubscriptionRepository$EventSubscriptionUpdater,70,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/FileRepository.java,org/openmetadata/service/jdbi3/FileRepository,86,62,58.108108108108105,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/FileRepository.java,org/openmetadata/service/jdbi3/FileRepository$FileCsv,0,104,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/FileRepository.java,org/openmetadata/service/jdbi3/FileRepository$FileUpdater,51,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/FolderRepository.java,org/openmetadata/service/jdbi3/FolderRepository,64,43,59.81308411214953,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/FolderRepository.java,org/openmetadata/service/jdbi3/FolderRepository$FolderUpdater,10,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/GlossaryRepository.java,org/openmetadata/service/jdbi3/GlossaryRepository,111,35,76.02739726027397,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/GlossaryRepository.java,org/openmetadata/service/jdbi3/GlossaryRepository$GlossaryCsv,131,45,74.43181818181819,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/GlossaryRepository.java,org/openmetadata/service/jdbi3/GlossaryRepository$GlossaryUpdater,69,1,98.57142857142857,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/GlossaryTermRepository.java,org/openmetadata/service/jdbi3/GlossaryTermRepository,1341,410,76.58480868075385,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/GlossaryTermRepository.java,org/openmetadata/service/jdbi3/GlossaryTermRepository$GlossaryTermUpdater,261,41,86.42384105960265,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/GlossaryTermRepository.java,org/openmetadata/service/jdbi3/GlossaryTermRepository$GraphLimits,5,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/GlossaryTermRepository.java,org/openmetadata/service/jdbi3/GlossaryTermRepository$OntologyDataGraphLimits,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/GlossaryTermRepository.java,org/openmetadata/service/jdbi3/GlossaryTermRepository$OntologyDataGraphRequest,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/GlossaryTermRepository.java,org/openmetadata/service/jdbi3/GlossaryTermRepository$RelationGraphAccumulator,54,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/IngestionPipelineRepository.java,org/openmetadata/service/jdbi3/IngestionPipelineRepository,511,239,68.13333333333334,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/IngestionPipelineRepository.java,org/openmetadata/service/jdbi3/IngestionPipelineRepository$DisplayNameCursor,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/IngestionPipelineRepository.java,org/openmetadata/service/jdbi3/IngestionPipelineRepository$ForcedDeleteResult,1,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/IngestionPipelineRepository.java,org/openmetadata/service/jdbi3/IngestionPipelineRepository$IngestionPipelineUpdater,76,21,78.35051546391753,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/IngestionPipelineRepository.java,org/openmetadata/service/jdbi3/IngestionPipelineRepository$SortDirection,4,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/IntakeFormRepository.java,org/openmetadata/service/jdbi3/IntakeFormRepository,50,1,98.03921568627452,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/IntakeFormRepository.java,org/openmetadata/service/jdbi3/IntakeFormRepository$IntakeFormUpdater,18,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/KnowledgePageRepository.java,org/openmetadata/service/jdbi3/KnowledgePageRepository,294,141,67.58620689655173,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/KnowledgePageRepository.java,org/openmetadata/service/jdbi3/KnowledgePageRepository$KnowledgePageUpdater,93,7,93.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/KpiRepository.java,org/openmetadata/service/jdbi3/KpiRepository,43,96,30.93525179856115,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/KpiRepository.java,org/openmetadata/service/jdbi3/KpiRepository$KpiUpdater,27,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/LLMModelRepository.java,org/openmetadata/service/jdbi3/LLMModelRepository,82,5,94.25287356321839,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/LLMModelRepository.java,org/openmetadata/service/jdbi3/LLMModelRepository$LLMModelUpdater,82,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/LLMServiceRepository.java,org/openmetadata/service/jdbi3/LLMServiceRepository,14,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/LearningResourceRepository.java,org/openmetadata/service/jdbi3/LearningResourceRepository,70,28,71.42857142857143,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/LearningResourceRepository.java,org/openmetadata/service/jdbi3/LearningResourceRepository$LearningResourceFilter,88,10,89.79591836734694,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/LearningResourceRepository.java,org/openmetadata/service/jdbi3/LearningResourceRepository$LearningResourceUpdater,31,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/McpServerRepository.java,org/openmetadata/service/jdbi3/McpServerRepository,56,2,96.55172413793103,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/McpServerRepository.java,org/openmetadata/service/jdbi3/McpServerRepository$McpServerUpdater,60,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/McpServiceRepository.java,org/openmetadata/service/jdbi3/McpServiceRepository,14,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/MessagingServiceRepository.java,org/openmetadata/service/jdbi3/MessagingServiceRepository,14,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/MetadataServiceRepository.java,org/openmetadata/service/jdbi3/MetadataServiceRepository,13,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/MetricRepository.java,org/openmetadata/service/jdbi3/MetricRepository,129,41,75.88235294117646,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/MetricRepository.java,org/openmetadata/service/jdbi3/MetricRepository$MetricCsv,79,31,71.81818181818181,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/MetricRepository.java,org/openmetadata/service/jdbi3/MetricRepository$MetricUpdater,70,3,95.89041095890411,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/MlModelRepository.java,org/openmetadata/service/jdbi3/MlModelRepository,189,26,87.90697674418605,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/MlModelRepository.java,org/openmetadata/service/jdbi3/MlModelRepository$MlModelUpdater,71,15,82.55813953488372,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/MlModelServiceRepository.java,org/openmetadata/service/jdbi3/MlModelServiceRepository,14,0,100.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/NotificationTemplateRepository.java,org/openmetadata/service/jdbi3/NotificationTemplateRepository,68,162,29.565217391304348,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/NotificationTemplateRepository.java,org/openmetadata/service/jdbi3/NotificationTemplateRepository$NotificationTemplateUpdater,14,10,58.333333333333336,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/OntologyAxiomRepository.java,org/openmetadata/service/jdbi3/OntologyAxiomRepository,40,2,95.23809523809524,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/OntologyAxiomRepository.java,org/openmetadata/service/jdbi3/OntologyAxiomRepository$OntologyAxiomUpdater,0,42,0.0,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/OntologyAxiomRepository.java,org/openmetadata/service/jdbi3/OntologyAxiomRepository$PersistentVocabularyIndex,2,1,66.66666666666667,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/OntologyChangeSetRepository.java,org/openmetadata/service/jdbi3/OntologyChangeSetRepository,77,18,81.05263157894737,False
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/OntologyChangeSetRepository.java,org/openmetadata/service/jdbi3/OntologyChangeSetRepository$OntologyChangeSetUpdater,24,1,96.0,True
openmetadata-service/src/main/java/org/openmetadata/service/jdbi3/PersonaRepository.java,org/openmetadata/service/jdbi3/PersonaRepository,175,16,91.62303664921465,True
